isbn13,author
9780061092190,['Terry Pratchett']
9780743291480,['A.J. Jacobs']
9780553381660,['Jean M. Auel']
9780525953490,['Harlan Coben']
9780192750980,['Beverly Cleary']
9781416974510,['L.J. Smith']
9780375713350,['Katherine Dunn']
9780156027650,"['Sophocles', 'Dudley Fitts', 'Elena Bono', 'Robert Fitzgerald']"
9780156004800,['Robert Penn Warren']
9780553375930,['Ann Brashares']
9780525950130,['Harlan Coben']
9781841492610,['Robert Jordan']
9781501115070,"['Fredrik Backman', 'Henning Koch']"
9781416595180,['Vince Flynn']
9781592407330,['Brené Brown']
9780316243920,['Hannah Kent']
9781573229720,['Sarah Waters']
9780679731150,['Peter Mayle']
9780763625890,"['Kate DiCamillo', 'Bagram Ibatoulline']"
9780670022810,['Jojo Moyes']
9780345298350,['Martin Cruz Smith']
9780439771280,['Karen Hesse']
9780060851990,['Meg Cabot']
9781419705850,['Jeff Kinney']
9781405258210,['Elizabeth Wein']
9781416903540,['Ellen Hopkins']
9780006472610,['Sidney Sheldon']
9780425201440,['Patricia Cornwell']
9780060845540,['Meg Cabot']
9780141026280,"['Anonymous', 'N.K. Sandars']"
9780061345660,['Anna Godbersen']
9780723258050,['Beatrix Potter']
9780099771810,['Philip Roth']
9781594634710,['Elizabeth Gilbert']
9780451464390,['Jim Butcher']
,['Anonymous']
9780373772470,['Gena Showalter']
9780061474100,['Neal Stephenson']
9780060852570,['Barbara Kingsolver']
9780552154280,['Terry Pratchett']
9780345435160,['Elizabeth Berg']
9781451661510,['Jeannette Walls']
9780552992090,['John Irving']
9780425204660,['Laurell K. Hamilton']
9780515136290,['Nora Roberts']
9781416950060,['Ellen Hopkins']
9780307932240,"['Janet Evanovich', 'Lorelei King']"
9780007158510,['Dr. Seuss']
9783518367060,['Hermann Hesse']
9780385333470,['Kurt Vonnegut Jr.']
9781421505860,"['Yoshiki Nakamura', 'Tomo Kimura']"
,['Frank Miller']
9780439249550,"['J.K. Rowling', 'Mary GrandPré']"
9781597801580,['Paolo Bacigalupi']
9780140436070,"['Oscar Wilde', 'Richard Allen Cave']"
9780525425630,['Stephanie Perkins']
9780441014900,['Ilona Andrews']
,['Jodi Ellen Malpas']
9781400096280,"['Irène Némirovsky', 'Sandra Smith']"
9780140446750,"['Vincent van Gogh', 'Ronald de Leeuw', 'Mark Roskill', 'Arnold J. Pomerans']"
9780061020670,['Terry Pratchett']
9781932664130,"[""Bryan Lee O'Malley""]"
9781401204260,"['Grant Morrison', 'Dave McKean']"
9781442426730,['Jenny Han']
9781455559820,['David Baldacci']
9781565125700,['Hillary Jordan']
9780871137390,['Mark Bowden']
9780765376460,"['V.E. Schwab', 'Victoria Schwab']"
9780385513530,['David Grann']
9780385743590,['Brandon Sanderson']
9781841493140,['Trudi Canavan']
9780385905170,['Michael Scott']
9780385340590,['Lee Child']
9780439324600,['Patricia McCormick']
9780224064900,"['Roald Dahl', 'Quentin Blake']"
9781400033840,['Jane Smiley']
9780805080480,['Lloyd Alexander']
9780441016150,['Patricia Briggs']
9780689829540,['Ian Falconer']
9780375705850,['Kent Haruf']
9781560974280,['Daniel Clowes']
9781250006320,['Amanda Hocking']
9780451529700,"['Ivan Turgenev', 'George Reavy', 'Jane Costlow']"
9780884271790,"['Eliyahu M. Goldratt', 'Jeff Cox']"
9780670021050,['Geraldine Brooks']
9780061284400,['Claudia Gray']
9780385340560,['Lee Child']
9780452286540,['Karen Joy Fowler']
9780385539710,['Ian McEwan']
9780739377730,['Janet Evanovich']
9781841499900,['James S.A. Corey']
9781452440030,['Rebecca Donovan']
9780147712550,"['Homer', 'Robert Fagles', 'Bernard Knox']"
9781563893310,"['Mark Waid', 'Alex Ross', 'Elliot S. Maggin']"
9780061120660,['Henri Charrière']
9781573227890,['Sarah Waters']
9780316201580,"['Chris Colfer', 'Brandon Dorman']"
9781400063970,['David Ebershoff']
9780064407310,['Walter Dean Myers']
9780345529050,['George R.R. Martin']
9780743493920,['Patricia Cornwell']
9780060887380,['Sara Shepard']
9781939045010,['Jessica Sorensen']
9780345522470,['Kevin Hearne']
9780743211380,['Stephen King']
9780553560730,['Kim Stanley Robinson']
9781558611580,"['Charlotte Perkins Gilman', 'Elaine Hedges']"
9780515121840,['Nora Roberts']
9780316079910,['Brent Weeks']
9781442435000,['Morgan Matson']
9780446573640,['Steve Martin']
9780399244570,['John Flanagan']
9780061240850,['Marian Keyes']
9780804139300,"['Peter Thiel', 'Blake  Masters']"
9781619636070,['Sarah J. Maas']
9781593080330,"['Charles Dickens', 'Katharine Kroeber Wiley']"
9780804188980,['Gillian Flynn']
9780380789020,['Neil Gaiman']
9780385333500,['Kurt Vonnegut Jr.']
9780671869200,['David McCullough']
9780143034760,['Ron Chernow']
9780807218730,"['Dr. Seuss', 'Various']"
9780140448080,"['Nikolai Gogol', 'Robert A. Maguire']"
,['Elle Kennedy']
9780062392180,['Kiera Cass']
9780312367480,"['Arlene Mosel', 'Blair Lent']"
9781416974500,['L.J. Smith']
9781451533960,['Tina Reber']
9780446608820,['James Patterson']
,['Penelope Douglas']
9780802136830,['Alison Weir']
9780140185850,"['Yevgeny Zamyatin', 'Clarence Brown']"
9780571171780,['Barbara Kingsolver']
9780765354070,['John Scalzi']
9780743261950,['Alan Paton']
,"['Brian Froud', 'Alan Lee']"
9780060987530,['Gregory Maguire']
9783426615360,['Nick Hornby']
9781442468350,['Cassandra Clare']
9781905294720,['Cornelia Funke']
9780553293390,['Isaac Asimov']
9780486452430,['Thomas Hardy']
9780345335650,['David Eddings']
9780374529540,['Shirley Jackson']
9780545060510,['Margaret Peterson Haddix']
9780061668040,['Aprilynne Pike']
9780316910330,['Cecily von Ziegesar']
9780553271980,['Frederick Forsyth']
9781400067690,['Elizabeth Strout']
,['Yuval Noah Harari']
9781301716720,['M. Leighton']
9780517053610,['William Shakespeare']
9780061054880,['Ursula K. Le Guin']
9781400031570,"['Henning Mankell', 'Steven T. Murray']"
9780385528050,['John Grisham']
9780425192030,['Dean Koontz']
9781570425780,"['James Patterson', 'Keith David', 'Anthony Heald']"
9780142408800,['Judy Blume']
9780735221090,['Shari Lapena']
9780061996180,['Cynthia Hand']
9780316246620,['Ann Leckie']
9780765340740,['Terry Goodkind']
9781616149990,['Allen Eskens']
9781595547160,['Eric Wilson']
9780140273340,['Jack Higgins']
9780425201370,['Laurell K. Hamilton']
9780978970760,['David Wong']
9780345409460,"['Carl Sagan', 'Ann Druyan']"
9781906427140,['Lucy Christopher']
,['Stanisław Lem']
9781573225120,['Elizabeth Wurtzel']
9780805080490,['Lloyd Alexander']
9780525949700,['Daniel J. Levitin']
9780062294370,['Mitch Albom']
9780312426810,['Augusten Burroughs']
9781400065750,['Anna Quindlen']
9781579126250,['Agatha Christie']
9780310902710,['Anonymous']
9780451235850,['J.R. Ward']
9780380800830,['Julia Quinn']
9780786930710,"['Margaret Weis', 'Tracy Hickman']"
9780375508330,['Lorraine Hansberry']
9780425184230,['Tom Clancy']
9781607066930,"['Brian K. Vaughan', 'Fiona Staples']"
9780440241010,['Lee Child']
9780375701210,"['Jean-Dominique Bauby', 'Jeremy Leggatt']"
9780805096670,"[""Bill O'Reilly"", 'Martin Dugard']"
9780767919360,['Bill Bryson']
9780312595680,['Chevy Stevens']
9780006551810,['Frank McCourt']
9781400032050,['Charles C. Mann']
9781250060560,['Marissa Meyer']
9780679763310,['Kay Redfield Jamison']
9781591451880,['Sarah  Young']
9780451218600,['Edward Albee']
9780156032970,"['Umberto Eco', 'William Weaver']"
9781594831120,"['James Patterson', 'Maxine Paetro']"
9780330493740,['Jacqueline Carey']
9781595551380,['Eric Metaxas']
9780345527710,['Janet Evanovich']
9780061449090,['Michael  Grant']
9780875093670,['A.W. Tozer']
9780373210370,['Julie Kagawa']
9780142004330,['Jacqueline Winspear']
9780586217830,['Raymond E. Feist']
9780385729370,['Ann Brashares']
9780552153260,['Terry Pratchett']
9780307594780,"['Stieg Larsson', 'Reg Keeland']"
,['Dot Hutchison']
9781842430350,['Tom Robbins']
9780061583220,['Jeaniene Frost']
,['R.K. Lilley']
9780316159790,['James Patterson']
9780064472780,['Meg Cabot']
9780380713810,['Bill Bryson']
9780375832990,['David Levithan']
9780061941020,['Wally Lamb']
9780316002900,['James Patterson']
9780312656260,['Alexandra Adornetto']
9780802142820,['Kiran Desai']
9780586066880,['Raymond E. Feist']
9780812969900,"['Johann Wolfgang von Goethe', 'Burton Pike']"
9780061583070,['Jeaniene Frost']
9780375759000,['Alexandra Fuller']
9780064404780,['Robin McKinley']
9780316069910,['Jonathan Safran Foer']
9780060577360,"['Angie Sage', 'Mark Zug']"
9786140105230,"['سعود السنعوسي', 'Saud Alsanousi']"
9780062026480,['Rae Carson']
9780312650090,['Ann Aguirre']
9780802714630,"['Dava Sobel', 'Neil Armstrong']"
9780751530490,['Patricia Cornwell']
9780553213480,"['Johann Wolfgang von Goethe', 'Peter Salm']"
9780684818860,['James W. Loewen']
9780553582470,['Robin Hobb']
9781600102370,"['Joe Hill', 'Gabriel Rodríguez']"
9780446363260,['Alexandra Ripley']
9780425205680,['Laurell K. Hamilton']
9780684843780,['F. Scott Fitzgerald']
9780670023320,['Blaine Harden']
9780060572990,['Kim Harrison']
9781400068330,['Curtis Sittenfeld']
9780393337130,['Sarah Thornton']
9780007246230,"['J.R.R. Tolkien', 'Christopher Tolkien', 'Alan Lee']"
9780785289080,['Dave Ramsey']
9780316058440,"['Richard Atwater', 'Florence Atwater', 'Robert Lawson']"
9780765340050,['Orson Scott Card']
,['Lev Grossman']
9780679732270,['William Faulkner']
9780064408680,"['E.B. White', 'Fred Marcellino']"
9780812993810,['George Saunders']
9780312593550,['Sherrilyn Kenyon']
9780671015210,"['Thomas J. Stanley', 'William D. Danko']"
9781423116390,['Ally Carter']
9780743244590,['Bob Dylan']
9780060920080,['Bill Bryson']
9781400067120,['Lisa See']
9780446607210,['Sidney Sheldon']
9780060885410,"['Laura Ingalls Wilder', 'Garth Williams']"
9780061053570,['Iain M. Banks']
9780440228900,"['George Selden', 'Garth Williams']"
9780787960760,['Patrick Lencioni']
9780142003170,"['William S. Burroughs', 'Oliver  Harris', 'Allen Ginsberg']"
9780140157350,"['Roger Fisher', 'William Ury', 'Bruce Patton']"
,['R.K. Lilley']
9781501110340,['Colleen Hoover']
,['Kerry Lonsdale']
,['Samantha Towle']
9781408816040,['Madeline Miller']
9781501139890,['Amy Schumer']
9780140449180,"['Krishna-Dwaipayana Vyasa', 'Simon Brodbeck', 'Juan Mascaró']"
9780143039840,"['Paul Auster', 'Art Spiegelman']"
9780439120420,['Pam Muñoz Ryan']
9780316766940,['J.D. Salinger']
9780446617680,['Candace Bushnell']
9780425209070,['Laurell K. Hamilton']
9780140449240,"['Friedrich Nietzsche', 'R.J. Hollingdale', 'Michael Tanner']"
9780440228000,['Christopher Paul Curtis']
9780876852640,['Charles Bukowski']
9780373210510,['Julie Kagawa']
9780446546940,['Dave Cullen']
9780099471430,['Anne Rice']
,['Laila Ibrahim']
9780525953720,"['Mark Owen', 'Kevin Maurer']"
9781594487020,['Laura Moriarty']
9780684193950,['Patricia Cornwell']
9780451191010,"['Richard Bachman', 'Stephen King']"
9781563890350,"['Neil Gaiman', 'Matt Wagner', 'George Pratt', 'Dick Giordano', 'Kelley Jones', 'P. Craig Russell', 'Mike Dringenberg', 'Malcolm Jones III', 'Todd Klein', 'Harlan Ellison']"
9780316013930,"['James Patterson', 'Andrew Gross']"
9781416500350,['George Eliot']
9781622660760,['Jennifer L. Armentrout']
9780375760400,['Michael Pollan']
9780316123530,"['Kami Garcia', 'Margaret Stohl']"
9781439152780,['Kate Morton']
9780751554150,['Clare Mackintosh']
9780439295790,['Robert Louis Stevenson']
9780306814260,['H.G. Bissinger']
,['Abbi Glines']
9781594561860,['Edgar Allan Poe']
9780140447900,"['Ovid', 'David Raeburn', 'Denis Feeney']"
9780452274430,['Julia Alvarez']
9780743203630,['Robert Morgan']
9780983157200,['Jennifer L. Armentrout']
9781582404110,"['Bo Hampton', 'Tracey Hampton', 'Washington Irving']"
9780451217610,['Jen Lancaster']
9780399159370,['Nora Roberts']
9780380820890,['Karin Slaughter']
9780140169300,['Wallace Stegner']
9780142501110,['Brian Jacques']
9780062072060,['Veronica Rossi']
9781594481960,['James Frey']
9780811216010,['Tennessee Williams']
9780316002870,['James Patterson']
9780553582450,['Robin Hobb']
9780446614450,['David Baldacci']
9780756402690,['Tad Williams']
9782844140590,['Marjane Satrapi']
9781589190630,['Jan Karon']
9780446563050,['Tony Hsieh']
9780142405790,['Anthony Horowitz']
9780545060420,['Gordon Korman']
9780689867040,['Holly Black']
9780515133320,['Lee Child']
9780061140980,['L.J. Smith']
,"['Colleen Hoover', 'Tarryn Fisher']"
9780062197270,['Elizabeth Haynes']
9780140079070,"['Richard Lancelyn Green', 'Ronald Knox', 'Julian Symons', 'Various']"
9780446605490,['James Patterson']
9780765344300,['Terry Goodkind']
9780060765250,['James Rollins']
9780525953500,['Harlan Coben']
9780060887390,['Sara Shepard']
9780141441160,"['E.M. Forster', 'Oliver Stallybrass', 'Pankaj Mishra']"
,['Rachel Hartman']
9780515141660,['Nora Roberts']
9780553381640,['Jean M. Auel']
9780441016390,['Jim Butcher']
9780380017610,['Erich Segal']
9780062085610,['Wendy Higgins']
9780316952670,['Herman Wouk']
,"['Stephen King', 'Jae Lee']"
9780060887190,['Bernard Cornwell']
9780887307290,['Michael E. Gerber']
9781416928170,"['James Howe', 'Deborah Howe', 'Alan Daniel']"
9780786939830,['R.A. Salvatore']
9781250006330,['Amanda Hocking']
9780525952480,"['Jussi Adler-Olsen', 'Lisa Hartford']"
9780517405090,['Gabriel García Márquez']
9781423121660,['Rick Riordan']
9780676979790,['Oliver Sacks']
9781501129740,['Stephen King']
9780060590310,['Christopher Moore']
9780743298860,['John Connolly']
9781400030030,['Bill Clinton']
9781569714030,"['Frank Miller', 'Lynn Varley']"
9780545060490,['Linda Sue Park']
9781423128200,['Ally Carter']
9780440241000,['Lee Child']
9780425212900,['Charlaine Harris']
9788203180730,"['Jo Nesbø', 'Don Bartlett']"
9780515143800,['Nora Roberts']
9780425185510,['Jodi Picoult']
9781591162210,"['Nobuhiro Watsuki', 'Kenichiro Yagi']"
9781402262270,['Miranda Kenneally']
9780060730550,['Joe Simpson']
,['Colleen Hoover']
9781932073200,['Dan Millman']
9780312270830,['Salman Rushdie']
9780060753950,"['Jack Welch', 'Suzy Welch']"
,['Gail McHugh']
9780618620110,['Jonah Lehrer']
9780553381530,['Laurie R. King']
9780394805760,"['Jean de Brunhoff', 'Merle S. Haas']"
9780385735340,['Michael Scott']
9780441017690,['Jim Butcher']
9780385343660,['Tom Rachman']
9780375714660,"['Marjane Satrapi', 'Anjali Singh']"
9780061020650,['Terry Pratchett']
9780586064180,['Raymond E. Feist']
9780385613460,['Jenny Downham']
9780670021660,['Elizabeth Gilbert']
9780142401770,['Sarah Dessen']
9780062285640,['Veronica Roth']
9780765344310,['Terry Goodkind']
9780375413410,"['Julia Child', 'Simone Beck', 'Louisette Bertholle']"
9781421540320,"['Kazue Kato', 'John Werry']"
9780765315240,['Terry Goodkind']
9780545284130,['Jennifer A. Nielsen']
9781400077430,['Daniel Todd Gilbert']
9780156948780,['T.S. Eliot']
9780590319680,"['Else Holmelund Minarik', 'Maurice Sendak']"
9780146000120,['Edgar Allan Poe']
9780552153160,['Terry Pratchett']
9780552152680,['Terry Pratchett']
9780345481280,['Naomi Novik']
9780689859370,"['Holly Black', 'Tony DiTerlizzi']"
9780140280200,"['Robert Greene', 'Joost Elffers']"
9780142401120,['Jean Craighead George']
9780749080980,"['Susanna Kearsley', 'Rosalyn Landor']"
9780545135700,['Peter Lerangis']
9780451159530,['Robin Cook']
9781560252480,"['Hubert Selby Jr.', 'Darren Aronofsky', 'Richard Price']"
9780061284200,['Erin Hunter']
9780805066690,['Dee Brown']
9780575067080,"['Władysław Szpilman', 'Anthea Bell']"
9780425267040,['Maya Banks']
9780671741040,['Robert McCammon']
9780307271040,['Kazuo Ishiguro']
9780345459400,['China Miéville']
9781599903380,['Carrie Jones']
9780061020610,['Terry Pratchett']
9780140437690,"['Geoffrey Crayon', 'Washington Irving', 'William L. Hedges']"
9780441328000,['Frank Herbert']
9780515090250,"['David Wilkerson', 'John Sherrill', 'Elizabeth Sherrill']"
9780441015280,['Jim Butcher']
9780385671100,['Chuck Palahniuk']
9780439443820,['Cynthia Lord']
9780752809440,['Michael Connelly']
9780142001620,['Mark Kurlansky']
9780375758510,"['Charlotte Brontë', 'A.S. Byatt', 'Μαρία Λαϊνά', 'Ignes Sodre']"
9780061977960,['Neal Stephenson']
9780575066890,['Terry Pratchett']
,['Janet Evanovich']
9780593061730,['Richard Dawkins']
9781593072930,['Frank Miller']
9780553277580,['Og Mandino']
9780142002020,['Ian Fleming']
9780452283860,['Toni Morrison']
,['A.G. Riddle']
9781416563720,['Philippa Gregory']
9780425233380,['Julie James']
9780007169920,['Dr. Seuss']
9780345470640,"['Stephen King', 'Peter Straub']"
9780785123120,"['Neil Gaiman', 'Andy Kubert', 'Richard Isanove', 'Peter Sanderson']"
9780743270370,['Vince Flynn']
9780307959940,['Peter Heller']
9780743442530,['John le Carré']
9780441013400,['Jim Butcher']
9780446676430,['James Patterson']
9784103534230,"['Haruki Murakami', '村上 春樹']"
9780722534880,"['Paulo Coelho', 'Alan R. Clarke']"
9780385336700,['Lee Child']
9780143036660,['Geraldine Brooks']
9780307749600,"['Lee Child', 'Dick Hill']"
9781401209150,"['Grant Morrison', 'Frank Quitely']"
9781780484260,['George R.R. Martin']
9780425259860,['Nora Roberts']
9780312590970,['Alyson Noel']
9781101990260,['Fiona Barton']
9780545060460,['Patrick Carman']
9780062248170,['Kiera Cass']
9780374384680,['Marie Rutkoski']
9780679766760,['Sapphire']
9781609451350,"['Elena Ferrante', 'Ann Goldstein']"
9780345413970,['Arthur C. Clarke']
9780759530010,['Atsushi Ohkubo']
9781451645830,['William Kent Krueger']
9780446611770,['David Baldacci']
9781596431520,['Gene Luen Yang']
9780991686000,['K.A. Tucker']
9781400065460,['David Mitchell']
9780486282080,['Christopher Marlowe']
9780312984830,['Sherrilyn Kenyon']
9780446611210,['James Patterson']
9780671791540,"['Anthony Robbins', 'Tony Robbins', 'Frederick L. Covan']"
9780515134450,['Laurell K. Hamilton']
9780515134480,['Laurell K. Hamilton']
9780385333790,['Kurt Vonnegut Jr.']
9780812967260,['Arthur Conan Doyle']
,['Terry Pratchett']
9780807083700,['Octavia E. Butler']
9780060885430,"['Laura Ingalls Wilder', 'Garth Williams']"
9780310247460,"['Henry Cloud', 'John Townsend']"
9780545424970,['Maggie Stiefvater']
9780099399020,"['Philip Roth', 'Luca Marinelli']"
9780785274320,"['John C. Maxwell', 'Zig Ziglar']"
9780385491020,['Margaret Atwood']
,['J. Sterling']
9781841492060,['Orson Scott Card']
9780545027890,['Brian Selznick']
9780446519140,['Sarah Ban Breathnach']
9781442429990,['Moira Young']
9780316014790,"['James Patterson', 'Maxine Paetro']"
9780143104890,"['Edgar Rice Burroughs', 'John Seelye']"
9780385528790,['Margaret Atwood']
9780060264800,"['Laura Ingalls Wilder', 'Garth Williams']"
9780812971420,['Victoria Finlay']
9780099481680,['John Grisham']
9780446613450,['Michael Connelly']
9780312577210,['Kristin Hannah']
9781476731540,['Christina Lauren']
9780385730300,['Libba Bray']
9780375702710,['Ernest J. Gaines']
9781455520620,['Nicholas Sparks']
9780385342050,['Sophie Kinsella']
9780156262250,['George Orwell']
9781427814040,['Hiro Fujiwara']
9781551924010,['Nick Bantock']
9780805094620,['Leigh Bardugo']
,['أحمد خالد توفيق']
9780307949320,['Cheryl Strayed']
9780440244160,['Karen Marie Moning']
9780451203270,['Ann Rule']
9780061284400,['Claudia Gray']
9780606298230,['Michael Crichton']
9780440060670,['Sidney Sheldon']
